has_affiliate,has_sponsorships,has_merchandise,sponsorship_frequency,affiliate_frequency,merch_frequency,channel_id,category_cc
False,False,False,0.0,0.0,0.0,UC5flkNn3jfdyD40tveB8qVw,Nonprofits & Activism
False,False,False,0.0,0.0,0.0,UCi0AqmA_3DGPFCu5qY0LLSg,Howto & Style
False,False,False,0.0,0.0,0.0,UCw-e1bYI5y7Cr67qeL45YxA,Education
True,False,False,0.0,0.04,0.0,UCq_0EVtAnHnyseP8fB5o6BQ,Comedy
True,False,False,0.0,0.0294117647058823,0.0,UCcL78rRNuUQ8t7Dx4CLmRqA,People & Blogs
False,False,False,0.0,0.0,0.0,UCoVE0AeLOWAn0vsabzx6cvw,Entertainment
False,False,False,0.0,0.0,0.0,UCPT7fE_u4Q-ioN49Bi2G74Q,Music
False,False,False,0.0,0.0,0.0,UCPJwEJZGIbeHyTiwpKNof6Q,Howto & Style
True,True,False,0.02,1.0,0.0,UCpak-zDg3JvdIrfVO68QDEg,Entertainment
False,False,False,0.0,0.0,0.0,UC5Zc0EUB-km6in-55cK7k2g,Entertainment
False,False,False,0.0,0.0,0.0,UCmUu9dZWflUxUy4xE_hLy5A,Film and Animation
True,True,True,0.04,0.54,0.02,UC5Qbo0AR3CwpmEq751BIy0g,Science & Technology
False,False,False,0.0,0.0,0.0,UCNTRV4FWCHQ19CtMBA8-02w,Entertainment
False,False,False,0.0,0.0,0.0,UCR6RdAMf0JwwjMWUvR0Y9yg,Entertainment
False,False,False,0.0,0.0,0.0,UCtT0cWhG0tcy2NC2-tfr54A,Music
False,False,False,0.0,0.0,0.0,UCvOGElQWhX8tyTxwzv1rKzg,Music
False,False,False,0.0,0.0,0.0,UCWGcbY5JBzcUenFwl4A1eNw,Entertainment
False,False,False,0.0,0.0,0.0,UC4L4Vac0HBJ8-f3LBFllMsg,Music
False,False,False,0.0,0.0,0.0,UCrYERDrgzz0QwWEt1mQGWmQ,People & Blogs
False,False,False,0.0,0.0,0.0,UCueFVVtA5h6m3XvVC6xNsHg,Education
True,False,False,0.0,0.02,0.0,UCSHhm94gQifhWmO5LhQk2XQ,Education
False,False,False,0.0,0.0,0.0,UCsp7tBQysD74icy0joNdISg,Entertainment
False,False,False,0.0,0.0,0.0,UCcmCmTWnwAZBRO5JgR59TmQ,Entertainment
False,False,False,0.0,0.0,0.0,UCliO_moN7OqGoVGBWcExoDw,People & Blogs
False,False,True,0.0,0.0,0.02,UCx5HQPjpr3JAeBFKkar8E0A,Film and Animation
False,False,False,0.0,0.0,0.0,UC3eaPbEdWUSlGcfsqbEZHHg,Gaming
False,False,False,0.0,0.0,0.0,UCP1ZfPYU0cjhXXnuxlLVhqQ,Education
False,False,False,0.0,0.0,0.0,UCLUe2jr4IMSM1sRZp1GkcvQ,Education
False,False,False,0.0,0.0,0.0,UCEaQBiiuwbn_UG64vCq04dA,Music
False,False,True,0.0,0.0,1.0,UCJI-CtBCPVCSRPjmBnlbkvQ,Gaming
True,True,False,0.04,0.02,0.0,UCMKgI5xN-3Q0MiYZwZRwEcg,Entertainment
False,False,True,0.0,0.0,0.02,UC_HgtI1WieWXTJu-EWHGr9w,Sports
False,True,False,0.02,0.0,0.0,UCFgjPkfDFtyheoTndkbRWVQ,Entertainment
False,False,False,0.0,0.0,0.0,UCkjU6pdBfNmoO4dUKMzkIzg,Entertainment
True,False,False,0.0,0.02,0.0,UCAxYH9DWyVmMpS9NgyxoTFQ,Education
False,True,False,0.14,0.0,0.0,UC8HBQLDPE0RWQgrG-aa6biA,People & Blogs
False,False,False,0.0,0.0,0.0,UC8Xb-hkR53QVN4GlUHi1iZg,News & Politics
False,False,False,0.0,0.0,0.0,UC7xkF6RR5qtdinMCsrcvsug,Sports
False,False,False,0.0,0.0,0.0,UC3LtEVr13vCHJti1nYv_bFw,Science & Technology
False,False,False,0.0,0.0,0.0,UCAtb_fPYHx7PDORbeV31OBw,Howto & Style
True,True,True,0.12,0.02,0.48,UCqE3IQPWUDA9PZGaT6BDAKw,Autos & Vehicles
False,False,False,0.0,0.0,0.0,UCBIoH4VhFOTkNB2dS3rTjdA,Gaming
False,True,False,0.42,0.0,0.0,UCF_votze88WRDSEREe9s3aQ,Entertainment
False,False,False,0.0,0.0,0.0,UCr8OUmDJZZ35wYfjw3ajgnA,Music
False,True,False,0.02,0.0,0.0,UCqA2ZPcBYbWqmKU3iFX2KwA,Travel & Events
False,False,False,0.0,0.0,0.0,UCNSx4K-gFVFAq8V2plBJ4BQ,People & Blogs
True,False,True,0.0,0.04,1.0,UCp6F1mQGuaXiDj5otWBmIjg,Entertainment
False,False,False,0.0,0.0,0.0,UC93ltVw2_vodx5MXxwn3gLQ,Film and Animation
False,False,False,0.0,0.0,0.0,UC7-bSJrZzmHzhJqtJegEAdA,Gaming
False,False,False,0.0,0.0,0.0,UCFiRxi7pyuF1gcb2WLAwnig,Entertainment
False,False,False,0.0,0.0,0.0,UCv8gFyATae1x0VmDHmNbIhg,Entertainment
True,True,False,0.04,0.06,0.0,UCw_lQ_KhJBX4hAQ6rqbg0Bw,Entertainment
False,False,True,0.0,0.0,1.0,UCtwMWJr2BFPkuJTnSvCESSQ,Entertainment
False,False,False,0.0,0.0,0.0,UCSZXf2ERbYw63eU9XCVufVg,Gaming
False,False,True,0.0,0.0,0.12,UC0fj1NjkK3dItNCwH7S-GXQ,Music
True,False,False,0.0,0.2,0.0,UCK-H1e0S8jg-8qoqQ5N8jvw,Science & Technology
False,False,False,0.0,0.0,0.0,UChDGNye8FLYx1sPX180SCQg,Education
False,False,True,0.0,0.0,1.0,UCW2G11dTUlkjZCW_0EaZK4Q,Entertainment
True,True,False,0.04,0.14,0.0,UCDdi0yUyGW1PKzYXaIACnuA,People & Blogs
False,False,False,0.0,0.0,0.0,UCeUe-DnRlagmD0L9QI4-G-w,Entertainment
False,False,False,0.0,0.0,0.0,UC5XHEpD_5A2ciIJu2lU776A,Entertainment
True,True,True,0.02,0.84,0.04,UCkxHOnkV6-_8H0EN7rUg5XQ,Howto & Style
True,False,True,0.0,0.32,0.04,UCFCBoWc9nTpgJXaTMnyAtDw,People & Blogs
True,False,False,0.0,0.02,0.0,UCJRb6jaNxNjkLfVg_z8VQ3g,Comedy
False,False,False,0.0,0.0,0.0,UC6rV6_8uaFDMrDK5omfzmlA,Music
False,False,False,0.0,0.0,0.0,UCIRYBXDze5krPDzAEOxFGVA,News & Politics
False,True,False,0.04,0.0,0.0,UCG3Xz6B9N-dPsDC_inqdMOw,Entertainment
False,False,True,0.0,0.0,0.0217391304347826,UCcMaOLTcWV2AzQFcZQ9M-vA,Entertainment
False,True,False,1.0,0.0,0.0,UCCK3OZi788Ok44K97WAhLKQ,News & Politics
True,False,False,0.0,0.48,0.0,UCCavka0AbNklF4cqfaiwqEA,Film and Animation
False,False,False,0.0,0.0,0.0,UC9csRStHaIFXhlaeOB8m62w,Gaming
False,False,False,0.0,0.0,0.0,UC83jt4dlz1Gjl58fzQrrKZg,News & Politics
False,False,False,0.0,0.0,0.0,UC695E7FatpVQunRrK7cpPkw,Education
False,False,False,0.0,0.0,0.0,UCoMd6XZlpTprZbJzqhIK7aA,Music
False,False,True,0.0,0.0,0.06,UCgTaH6nm8sby0hpb2DSKNhg,Gaming
False,False,False,0.0,0.0,0.0,UCFfAIMTYqgIqrHA9Y1LZoDA,People & Blogs
False,False,True,0.0,0.0,0.02,UCK-65DO2oOxxMwphl2tYtcw,Gaming
False,True,True,0.02,0.0,0.06,UCe4bOvc1mYxFcQ5xPb9Zmow,Entertainment
False,False,False,0.0,0.0,0.0,UCryGec9PdUCLjpJW2mgCuLw,Science & Technology
True,False,True,0.0,0.2,0.02,UCrBGLstQskCRQqds4Ir65KA,Entertainment
True,False,False,0.0,0.42,0.0,UCkuqaHz3WWM2oUgFh3H9q9w,Education
False,False,False,0.0,0.0,0.0,UCxlJ45KjG4XVcQ_hd8j227A,Education
False,False,False,0.0,0.0,0.0,UC6oh54zIYKyW6hgBiZzLLsA,People & Blogs
False,True,True,0.08,0.0,0.08,UCONTNY-QxA-UVtpR7vWW6Pg,Howto & Style
True,True,False,0.02,0.02,0.0,UCLp6jN2qYbs29gMVXxdV05A,Music
False,False,False,0.0,0.0,0.0,UC2vNl4iUpM4Z1Lxlg2BN_4Q,Howto & Style
False,False,False,0.0,0.0,0.0,UCzl54RQebnO4Ymfahi_eadQ,Education
False,False,False,0.0,0.0,0.0,UCp_TjaVHcT4Dj0qpj8KOTYA,Entertainment
False,False,False,0.0,0.0,0.0,UCVaVd3qlnPzeCMcddbLXEgA,People & Blogs
False,False,False,0.0,0.0,0.0,UCfQ_xrseNPcEhGD_VZrfWTw,Entertainment
False,True,False,0.24,0.0,0.0,UC_O-UfUg2hFtev_SXHrBvEg,Gaming
True,False,False,0.0,0.8,0.0,UCHdPuKshPHyRHE3rz75rXdw,Howto & Style
False,False,False,0.0,0.0,0.0,UCEwyVg-1QxsFxbfB1rl2J_A,Entertainment
False,False,True,0.0,0.0,0.16,UCCVPA8UIeyG-UIh-GoOCW-g,Music
False,False,False,0.0,0.0,0.0,UClBzWLRnI_Itn2W5c7J9sYQ,Film and Animation
True,False,False,0.0,0.06,0.0,UC27YZdcPTZM24PgjztxanEQ,Howto & Style
False,False,False,0.0,0.0,0.0,UCQOaVDRHTM2VQrHrFx8rL3Q,People & Blogs
False,False,True,0.0,0.0,0.72,UCTG6K3xiREDaYQ5n3WWZH4A,Entertainment
False,True,False,0.02,0.0,0.0,UCRCOCvfOkoqneyQCbNOUPwg,Music
True,True,True,0.18,0.02,0.02,UCd6dpR7BBeX4w4Tpa_5cKcQ,Gaming
False,False,False,0.0,0.0,0.0,UCrMYNkuk6dcD_bvCL_RFz3g,Entertainment
True,True,False,0.0344827586206896,0.0344827586206896,0.0,UCUVYfez3il-dN5hZKERDDSQ,Comedy
False,False,False,0.0,0.0,0.0,UC4IhgQSETRnAIEb694TwQxQ,Education
False,False,True,0.0,0.0,0.06,UCE4pdOAge35Ylr-DJgvllbQ,Music
False,True,True,0.06,0.0,0.5,UCnxmUrGMtpQT844Yd_l7Zyg,Howto & Style
False,False,True,0.0,0.0,0.02,UCO7K1Hrs5z9MsQzsQnaDl5Q,Gaming
False,False,False,0.0,0.0,0.0,UCb3XpMHbF5GUprgz9qnBBhQ,Entertainment
True,True,False,0.02,0.08,0.0,UCMTk_R_Y49jvq-HQXDmKI0Q,News & Politics
False,False,True,0.0,0.0,1.0,UCVyTdgzzKziBiJlepEVrV-w,Howto & Style
False,False,False,0.0,0.0,0.0,UCIKlsX1qfGqKPt4KAW-JOZg,Entertainment
False,False,False,0.0,0.0,0.0,UCTvvHrBdMUfoyajlFzxzxnQ,Howto & Style
False,False,False,0.0,0.0,0.0,UCoBapgfK_m6G7airg1rdn8w,Education
False,False,False,0.0,0.0,0.0,UCfDmP6ku0a-38nsgpfsToyw,Entertainment
False,False,False,0.0,0.0,0.0,UCI7fys0WM62xF2jUlUdq0XQ,Music
True,True,True,0.02,0.92,0.98,UCf_suVrG2dA5BTjJhNLwthQ,Howto & Style
True,False,False,0.0,0.18,0.0,UCO8Y0qMCbw6JBg4qu_Ce-Lw,Science & Technology
False,False,False,0.0,0.0,0.0,UCcXqIv2HjTo_c2IPYmUqiQg,Music
False,False,False,0.0,0.0,0.0,UClR0O4BMCf-nfwHmB9V1RjA,People & Blogs
False,False,True,0.0,0.0,0.02,UCDtKSxLXbPaY1me33LNS1hg,Entertainment
False,False,False,0.0,0.0,0.0,UC7dM-qkp0qzPwzEBoPYEdbw,Music
False,True,False,0.02,0.0,0.0,UCDwJWkIRoHVTtzR9tJZbP-A,Entertainment
False,False,False,0.0,0.0,0.0,UCE0rCs4o2LvINT1b0zXsOoQ,Film and Animation
False,False,False,0.0,0.0,0.0,UC-ni0xL6ILMFdzf1A2s4__A,Autos & Vehicles
False,False,False,0.0,0.0,0.0,UC8u9IhLFN3pjQkm3fU3C_cg,Entertainment
False,False,True,0.0,0.0,1.0,UCH8HxtIoKOmG4WekL8u0sAA,Entertainment
False,False,False,0.0,0.0,0.0,UChzdk2cqwRe1zKP_y6BJx6w,Gaming
False,True,True,0.04,0.0,0.06,UCwuDhB4uZZwE4LQtdgEQfjA,Howto & Style
False,True,True,0.12,0.0,0.54,UCEAqXzRbASieolsVgYrceKA,People & Blogs
True,False,True,0.0,0.68,0.2,UCJ94IBNmj9bBGHgqV1EXCBw,People & Blogs
True,True,False,0.02,0.74,0.0,UC6iWKC08iw9K-R6Wh5pbZNQ,People & Blogs
False,False,True,0.0,0.0,0.56,UCIUA7-MNA9NyrpimQo7Dw8g,Music
False,False,True,0.0,0.0,1.0,UCYkwcqwLUXZu3aJ7VO5VONg,Entertainment
False,False,False,0.0,0.0,0.0,UCCqf8dks4cTPkrveaEA2U2A,People & Blogs
False,False,True,0.0,0.0,0.02,UCzlZYhwwaIGZABqaEffGj-g,Music
False,False,False,0.0,0.0,0.0,UCKcx1uK38H4AOkmfv4ywlrg,Sports
False,False,True,0.0,0.0,0.64,UCqLT3WdpXcA5ijEvQS6VGiQ,Music
False,False,False,0.0,0.0,0.0,UCNYJOAz1J80HEJy2HSM772Q,Music
False,False,False,0.0,0.0,0.0,UCJSOTfi0GU-_irJirSUcoNQ,Howto & Style
False,True,False,0.12,0.0,0.0,UCiwm7ygHlhcCQdcOIPdOL-A,Gaming
False,False,False,0.0,0.0,0.0,UCw2y5qkOuOeJ5qxn0OflX2Q,Gaming
False,False,False,0.0,0.0,0.0,UCXK6CZiU3AaWECNAC7ekrjg,Entertainment
False,False,False,0.0,0.0,0.0,UCBShlKe5s0Z04tDm4-gXDeg,Entertainment
True,True,False,0.06,0.04,0.0,UCT1mF-u0Lcf7bYuUWTvDcpw,Gaming
True,False,False,0.0,0.02,0.0,UCJCNNoAsYxdt_1RZq3PljMA,Music
True,True,False,0.02,0.24,0.0,UC2dJa-E7V3vYISma7vBVK8g,Pets & Animals
False,False,False,0.0,0.0,0.0,UCaL6Fn_Exyfe2tzBMI4cHVw,Pets & Animals
True,True,False,0.04,0.02,0.0,UCynYFK5Rt5yXdG7Sw0hbAgg,Entertainment
True,False,False,0.0,0.02,0.0,UCjgMTz6TiYMXcfDzpx1GRwg,Music
False,False,False,0.0,0.0,0.0,UC874WmmCVtIwTG4gQbWHKUQ,Gaming
True,True,True,0.02,0.98,0.98,UCuyoMfEQ224CmC_oZF7tcsg,People & Blogs
False,True,True,0.06,0.0,0.02,UCgRu-64dRnvPdjYpzqyQWTQ,Gaming
False,True,False,0.02,0.0,0.0,UCCvgLV2Ixb8KCemj-UtXZ-g,News & Politics
True,True,False,0.06,0.02,0.0,UCE7GmAYeBVgqDItdX2ihuHQ,People & Blogs
False,False,False,0.0,0.0,0.0,UCUaMr-EV-bsL5nK8o0JvBwQ,Entertainment
False,False,False,0.0,0.0,0.0,UCZu-ll8ueyVMvnMTEOVnm5Q,People & Blogs
False,False,False,0.0,0.0,0.0,UCZ7HuQxnGJL76G8gQup_E7w,Entertainment
True,False,False,0.0,0.12,0.0,UC_iWTl1xK3DpGHuvppbHh9w,Film and Animation
False,False,False,0.0,0.0,0.0,UC8JvT2osp6pU4AOEmlGuYkw,Music
False,False,False,0.0,0.0,0.0,UCVepIJedg6BMQeSgjPY4e6A,Sports
False,False,False,0.0,0.0,0.0,UCVHhZe7fuBk9pvvjLJza0ZA,Music
True,True,False,0.18,0.14,0.0,UCuUGWPQIfEBdGXx67myk6hQ,Comedy
False,False,False,0.0,0.0,0.0,UCM_zp2dVNflkGFWAFM_N7lg,Travel & Events
True,True,True,0.16,0.92,0.58,UCU9rHRAeSzi--j1jkXQ47RA,Howto & Style
False,False,False,0.0,0.0,0.0,UCgvVxB6GKYpyZY1Hh9u-uSQ,Gaming
False,True,False,0.02,0.0,0.0,UCHBDXQDmqnaqIEPdEapEFVQ,News & Politics
False,False,False,0.0,0.0,0.0,UCeGkDFWeW82vSaoW8RxKUbw,People & Blogs
False,False,False,0.0,0.0,0.0,UCHsypDw2EIbNOfam7uJy-zg,Gaming
False,True,False,0.02,0.0,0.0,UCkXk2h_GnO5AAZYk1yhSLpA,Science & Technology
False,False,False,0.0,0.0,0.0,UCqIWe1nSlsnpwGOsd2fDUJA,Music
False,False,False,0.0,0.0,0.0,UCWPQB43yGKEum3eW0P9N_nQ,Film and Animation
False,False,False,0.0,0.0,0.0,UChg9nOlothaidIoBeZ6LA2Q,People & Blogs
True,False,False,0.0,0.02,0.0,UCHX5-wIWTaClDu6uTKXKItg,News & Politics
False,False,False,0.0,0.0,0.0,UCrzYfbkW3iKGqMYyERSr_Cw,Film and Animation
False,False,False,0.0,0.0,0.0,UCoIx_tj6ORBKPre2k_6fFaw,Education
False,False,False,0.0,0.0,0.0,UCS4H5zxSjH_WoH92q2_xtMg,Music
False,False,False,0.0,0.0,0.0,UCaUPjphSCehRXTnGvgmaOZA,Gaming
False,False,False,0.0,0.0,0.0,UC0Ycy605moCyjXH0LxzzGRg,Comedy
True,True,True,0.06,0.34,0.5,UCvPXiKxH-eH9xq-80vpgmKQ,Education
False,True,False,0.02,0.0,0.0,UCUmVipYm2QLX1MqytvV5K_Q,Autos & Vehicles
False,False,True,0.0,0.0,0.02,UC_FgXFLViLeyKTyQ7n7hWHg,Entertainment
True,True,False,0.04,0.96,0.0,UCiQMYozSSTkJ2twtZM1bG9w,Science & Technology
False,False,False,0.0,0.0,0.0,UCfXhB7I5gVw6yxbUkNcDf6w,Gaming
True,True,False,0.04,0.02,0.0,UCYlmZUL_kFsXSq17Tz6jFWQ,Howto & Style
False,True,False,0.02,0.0,0.0,UC-o9_uk3EqdIX4Lmqc0jp_Q,Music
False,False,False,0.0,0.0,0.0,UCz4Qb-1lIttNRgB_lQDm6eA,Education
False,False,False,0.0,0.0,0.0,UCpcquJ0xaLbzGpvE1uu93jg,Entertainment
False,True,False,0.02,0.0,0.0,UCsTLzeIkVliM0odNrFS8ajg,Entertainment
True,False,False,0.0,0.04,0.0,UCbR6jJpva9VIIAHTse4C3hw,Science & Technology
False,True,True,0.1,0.0,1.0,UCqdcfoz9hDXCXbJDaklkwjQ,Entertainment
True,False,True,0.0,0.04,0.3,UCZ04pLI44c0PWRzubEV6ogA,Film and Animation
True,False,False,0.0,0.02,0.0,UCYOvwzHL8OmCBEbBO6AdMXQ,Howto & Style
False,True,True,0.02,0.0,0.02,UC_RcXdA6CxPWDApS4avk8nw,Entertainment
False,False,False,0.0,0.0,0.0,UCB5-9DHv6C6WMJOksBocwJQ,Music
False,False,True,0.0,0.0,0.28,UCivgedmwoy8PH8bpaWeXT_Q,Entertainment
True,False,False,0.0,0.02,0.0,UC9sl807Cmwxr8cKhPKoIYNQ,Howto & Style
False,False,False,0.0,0.0,0.0,UCfzuJecdM0uhX7HfICewt3Q,People & Blogs
False,False,False,0.0,0.0,0.0,UCpXAlDjAko545fZjAIKmA8A,Gaming
False,False,False,0.0,0.0,0.0,UC8Bw0hDPVNvEJW-lrv9J-Tw,Howto & Style
False,False,False,0.0,0.0,0.0,UCfYReF1e8lI85qH8FndkqBw,Music
False,False,True,0.0,0.0,0.2,UC3gWv-0A3qEeFBJESlsJa0g,Howto & Style
False,False,True,0.0,0.0,0.22,UChMKB2AHNpeuWhalpRYhUaw,Music
False,False,False,0.0,0.0,0.0,UCAqbVFDX4LxXsOLL-_Xignw,Music
False,False,True,0.0,0.0,0.1632653061224489,UCtjMeOquMoPyqiDtzAUlD4g,Gaming
True,True,True,0.06,0.02,0.88,UCd9TUql8V7J-Xy1RNgA7MlQ,Gaming
False,True,True,0.06,0.0,0.62,UCev-WO-s0bnCA8bMvIDDZ0Q,Entertainment
False,False,False,0.0,0.0,0.0,UC_7-v7DNaJwpx-4e1jRzcbA,Film and Animation
False,False,False,0.0,0.0,0.0,UCPGTwnuYHJ0nb6osWd9v7gg,Music
False,False,False,0.0,0.0,0.0,UC_GbcQ2oIdfgBPVeu3K9oAw,Pets & Animals
False,False,False,0.0,0.0,0.0,UCWA1k1HggNlY8UDmBYT1W0Q,Music
False,False,False,0.0,0.0,0.0,UCy1aus7oqacu2Wc7JDGOpDw,Gaming
False,False,False,0.0,0.0,0.0,UCVnB-vkuwI7wmS3UykiGqKA,Howto & Style
False,True,True,0.02,0.0,1.0,UCXIvhdNOzEdpdCSxTzsJm6w,Gaming
False,True,False,0.04,0.0,0.0,UCkfTm3HfC4Fqr5dTPJHc9Fg,Howto & Style
False,False,False,0.0,0.0,0.0,UCXNtS5Od_4Njr6J5YJo2uyg,Music
False,False,False,0.0,0.0,0.0,UC6MJIsfLCk6uLqPyeOEKrmw,People & Blogs
False,False,False,0.0,0.0,0.0,UCPAiS32go3-GwTO0kmlVX7g,Entertainment
False,False,False,0.0,0.0,0.0,UCmYew1VwdbpHnSFG-CQ1A-A,Sports
False,False,False,0.0,0.0,0.0,UCamuUo6F8lnuWM5HTgY19eg,Entertainment
False,False,False,0.0,0.0,0.0,UCuI1rS9eUILMn-wAo0oQF2w,Music
False,False,True,0.0,0.0,0.16,UC8noP549VXCDSUkrNzGPYPQ,Entertainment
False,False,False,0.0,0.0,0.0,UCtvNkr4kV3GAEHAFqe5UocQ,People & Blogs
False,False,False,0.0,0.0,0.0,UC8K9ptYhFDTtnUDoz95WJQw,Entertainment
False,False,True,0.0,0.0,0.02,UCvnm_PY4H-kFy4gyonx3Fvg,Entertainment
True,False,True,0.0,0.34,0.34,UCeIH2w0nMc0nSB6ZcQL6knQ,Entertainment
True,False,False,0.0,0.76,0.0,UCb1oLJAwjQWFcuR-1JlcNHg,Gaming
False,True,False,0.02,0.0,0.0,UC4nJnJ-HO5vVbGlJ14rf5yg,Gaming
False,False,False,0.0,0.0,0.0,UCQKxLybXx_N0pb_8YNFLDSg,Music
False,False,False,0.0,0.0,0.0,UCk-KURTfguuNATLwmgIk5AQ,Entertainment
False,False,False,0.0,0.0,0.0,UCCYoMmYgjielHDoHBcRO95w,Gaming
False,False,False,0.0,0.0,0.0,UC9EwwCBwzWhGGlNJujnnnRA,Howto & Style
False,False,False,0.0,0.0,0.0,UCak_T_U_EWN49_aTdl7FCqw,Music
False,True,False,0.1,0.0,0.0,UCezigxVj-1apEoLHk4ah-2Q,People & Blogs
False,False,False,0.0,0.0,0.0,UCu2vVoPgxHKcj8geV0pwR-w,Film and Animation
False,False,False,0.0,0.0,0.0,UCVFKfZppODLk4oj5N9Qypdg,Gaming
False,False,False,0.0,0.0,0.0,UCWp2Kj8aD9XlCGiIZzwHciw,Education
True,True,True,0.12,0.02,0.08,UCZDA1kA3y3EIg25BpcHSpwQ,Science & Technology
False,False,False,0.0,0.0,0.0,UCngkX2grzKhYBx1stz08Z3Q,Howto & Style
False,False,False,0.0,0.0,0.0,UCSE1kqyWhjQC8uWJqnDpPgg,Entertainment
True,True,False,0.06,0.78,0.0,UCFrufV61J95f1ylwEWyMwLQ,Music
False,False,False,0.0,0.0,0.0,UCrzTJBsiyjoO2Qlp2B5VmtQ,Music
False,False,False,0.0,0.0,0.0,UCyaDDjiNgWX-uRXOx6LPsYQ,Education
False,False,False,0.0,0.0,0.0,UCZuuX733ImhEE-ujmWPoZZA,Gaming
False,False,False,0.0,0.0,0.0,UCaBm-dsLuWnRgAjhs0gXsHw,Comedy
False,False,False,0.0,0.0,0.0,UC34mvxbzl-tk5AXpFaQksWg,Film and Animation
False,False,True,0.0,0.0,0.04,UCd21m0AHf4Vx88Znty7v4Cw,Entertainment
False,False,False,0.0,0.0,0.0,UCtM5z2gkrGRuWd0JQMx76qA,Science & Technology
False,True,False,0.02,0.0,0.0,UC9h5YEjla8WeIIsifbf84_Q,Music
False,False,False,0.0,0.0,0.0,UCF2hfsfww7qYrkZxipHYbLw,Entertainment
False,False,False,0.0,0.0,0.0,UC0ufW3qv1DDE8ucnwK6jvTA,Pets & Animals
False,False,False,0.0,0.0,0.0,UCF3YP2US-aneLZyBUawaPow,Entertainment
True,True,False,0.22,0.02,0.0,UCxNcCtPqqGIMEDwDACPVoHg,Gaming
True,True,False,0.1,0.42,0.0,UCgtHJiyE6ZwaJO65tdudDfw,Howto & Style
True,False,False,0.0,0.82,0.0,UClQPk2WbC23z3eogxPbbOjw,Music
False,True,True,0.08,0.0,0.88,UCI7w8UvDDnGn1IjyxneUqaQ,Howto & Style
True,False,True,0.0,0.14,0.02,UC-7XY-W_C84cW2MNqujgFpg,Howto & Style
False,False,False,0.0,0.0,0.0,UCbBDvFYMO5_DIseyq2KCFIw,Entertainment
False,False,False,0.0,0.0,0.0,UCgLIqyXqVICuEJqmhf8BqVQ,Entertainment
False,False,False,0.0,0.0,0.0,UCNMZWa1QP42jHrmmzayFEeg,Sports
False,False,False,0.0,0.0,0.0,UCZfsrIV68Oegr5bJgAMLBDA,News & Politics
False,False,False,0.0,0.0,0.0,UCK3vmdxfttWSGm4P-31laEQ,Music
False,False,False,0.0,0.0,0.0,UCiKGMZZmZXK-RpbKJGXgH3Q,Entertainment
False,False,False,0.0,0.0,0.0,UCGnVb3zNM46mvKCUjFTUXGw,Music
False,False,False,0.0,0.0,0.0,UCdmNJsuJRK5Y-1yjt_W4JZg,Music
False,False,False,0.0,0.0,0.0,UC1XHNZDn3btv7454Pkz7THg,Howto & Style
False,True,False,0.06,0.0,0.0,UCc5h7Pz308KNjOunkmw0GOA,Gaming
False,False,False,0.0,0.0,0.0,UCOGvlnxT5eZ9YP6E3ydQBoA,Entertainment
False,False,True,0.0,0.0,0.04,UCNdUFOtzSx3FS71pHkQLxhQ,Education
True,True,False,0.02,0.56,0.0,UC1YKc1TB0-bvWFXo8RqNJlQ,Entertainment
False,False,False,0.0,0.0,0.0,UCmFDenhA2kX5W8XGtLEhm2A,Music
True,False,False,0.0,0.14,0.0,UCAp990eMLzmei84WNR4ptgA,Comedy
False,False,True,0.0,0.0,0.02,UCvJNQtApqga0jkpW0G1bYHQ,Pets & Animals
False,False,False,0.0,0.0,0.0,UCWiMuLgAnAlvljtGBZa8CMg,Education
False,False,False,0.0,0.0,0.0,UCXucNtotmuyjzVQ_2b7l0ew,Music
False,False,False,0.0,0.0,0.0,UCpHzUcfXMPznLZHCDQtCp9w,Comedy
False,False,False,0.0,0.0,0.0,UCEmt6V784L__JNBrSDiPeWw,Sports
False,False,False,0.0,0.0,0.0,UCbsA_ePgK2dznl40AaICyyQ,Education
False,False,True,0.0,0.0,0.74,UCI_hjK53AIDlpB-Rpr1WnwQ,Film and Animation
True,False,True,0.0,0.08,1.0,UC7EFWpvc1wYuUwrtZ_BLi9A,Education
False,False,False,0.0,0.0,0.0,UCjZm4zGh9jz8dvQUbc2gB3A,Howto & Style
False,False,False,0.0,0.0,0.0,UC5e0xSqwDGlRg3sdvGQh7lg,Comedy
False,False,True,0.0,0.0,0.9,UChuLeaTGRcfzo0UjL-2qSbQ,Sports
False,False,False,0.0,0.0,0.0,UC0uJKUXiU5T41Fzawy5H6mw,Entertainment
False,False,True,0.0,0.0,1.0,UCfGyvxAlTR4loVbkW15vrkw,Gaming
False,True,False,0.02,0.0,0.0,UCWvMmm_sSdgALpo1Ci4WvtQ,Entertainment
False,True,False,0.02,0.0,0.0,UCSoIMezNW34AW2HhkFLscMw,Entertainment
False,False,True,0.0,0.0,0.98,UCtA9NW3AJMEfNE1QCO2IPrw,Comedy
False,False,False,0.0,0.0,0.0,UCVOaYjNLMhIqW0faahP7uZw,Music
False,False,False,0.0,0.0,0.0,UCM_4wLKpZQN16qdjcSnoHkg,Music
False,False,False,0.0,0.0,0.0,UC1V1PQT_ZVRjzuzioG05rrQ,Autos & Vehicles
False,False,False,0.0,0.0,0.0,UCmS-OqHBmZxT80GO-QdIIzA,People & Blogs
True,True,False,0.06,0.02,0.0,UC_6QN3CBe-0EW5pGCTKzEfQ,Comedy
