has_affiliate,has_sponsorships,has_merchandise,sponsorship_frequency,affiliate_frequency,merch_frequency,channel_id
False,True,False,0.029411764705882353,0.0,0.0,UCV0YG3mo5MoQVJRm1hozwAA
False,False,False,0.0,0.0,0.0,UCZSa_dpLfYKpJMDvfX7l7-g
False,False,False,0.0,0.0,0.0,UCFAKGci5lneha2x4XMbzYrQ
False,False,False,0.0,0.0,0.0,UCbSvlgKu04hFkfBIyiT6RjQ
False,False,False,0.0,0.0,0.0,UC8Artr_jqToYkRKjgjhezmw
True,True,True,0.02,0.02,0.48,UCdImtrRS4UewEbPdnF8R4qw
False,False,False,0.0,0.0,0.0,UCZgq0kHCr8COZd-lnGnmz9w
False,False,True,0.0,0.0,0.48,UCxnYiv7s4698GRIlGE1_T7g
True,False,True,0.0,0.02,0.38,UC_y8tgaaTg1oML3_q0XkCYA
False,False,False,0.0,0.0,0.0,UCy0tKL1T7wFoYcxCe0xjN6Q
False,False,False,0.0,0.0,0.0,UCvO4Ym5LjYTo0uZRfUvtc-w
False,False,False,0.0,0.0,0.0,UCDM1dIPSSUcUo_aMWDi1R2w
False,False,False,0.0,0.0,0.0,UCCmMrepaXt6jktLGtDAdtMw
True,True,True,0.02,0.66,0.46,UCxu9XpushQ7feMJFRyXJV1A
False,True,False,0.04,0.0,0.0,UCgRQHK8Ttr1j9xCEpCAlgbQ
False,False,False,0.0,0.0,0.0,UCSMKgW0T8tPDTD6yk3oovwg
False,False,False,0.0,0.0,0.0,UCTEpWW26-LKVvIP9mZkvlRw
False,False,False,0.0,0.0,0.0,UCTPSb6BE8Qxltodm96M5lew
True,False,False,0.0,0.04,0.0,UCRvzsYcJiwbQjsgnFlv-bpA
False,True,False,0.02,0.0,0.0,UCrUy89z59Y776O6sgwKEz3A
False,False,False,0.0,0.0,0.0,UCRr_50IxURl9m4bIxzwQ06g
False,False,False,0.0,0.0,0.0,UCavHb764UsY61zNcVKetavg
False,False,False,0.0,0.0,0.0,UCVidr_Df7gMAcLB2HBe1ZOA
True,False,True,0.0,0.4,0.42,UCxj_vl4qdX8MESp3ADqynsA
False,False,False,0.0,0.0,0.0,UCRDrPY1NcBSjut1q65-Ydbg
False,False,False,0.0,0.0,0.0,UCyGgRLbgcXjON9ZS5DaqMOQ
False,False,False,0.0,0.0,0.0,UCxHTM1FYxeC4F7xDsBVltGg
False,True,False,0.12,0.0,0.0,UCnHsOl1BMHVwluVZ5vbCAmg
False,False,False,0.0,0.0,0.0,UCqoZcZ5SDuxexeKhCvmqcqg
False,False,False,0.0,0.0,0.0,UCT48QhzrlNVDLwuWoHhkNnA
False,False,False,0.0,0.0,0.0,UCueSCNHvr9n4t-veM-xU2Qw
False,True,True,0.14,0.0,0.96,UCuppnYXlAo7r7IhVigrVAfQ
False,False,False,0.0,0.0,0.0,UCeZiul_hKxc-r0yEL27i1Xw
False,False,True,0.0,0.0,0.98,UC8LJ_d-SCuE9V7pEl8PvyaQ
False,True,True,0.02,0.0,0.36,UC0RBTQIYLEQbcahZWkmzeTQ
False,False,True,0.0,0.0,0.26,UC01fXAThaFAwXmN_c0tniHA
False,False,False,0.0,0.0,0.0,UC6jcUzSgU5iiPVOb_zjiCkA
True,False,False,0.0,0.17647058823529413,0.0,UCudsZmhmOPdOT8oNJZZK4mQ
False,False,False,0.0,0.0,0.0,UCX34tk-noBVC4WVC9qQGyMw
False,True,False,0.02,0.0,0.0,UCsmVACkrF-zk0sNjsC7eSxw
True,True,True,0.08,0.06,0.02,UCcEPmwpXKrKzZahqjwpIAsQ
False,True,False,0.04,0.0,0.0,UCv-D6IpYrkgaYIcUp3pvHcw
False,False,False,0.0,0.0,0.0,UCJiNgtuLtVDENHQfRR0852g
False,False,False,0.0,0.0,0.0,UCJ0yBou72Lz9fqeMXh9mkog
True,False,False,0.0,0.03571428571428571,0.0,UCRKwxkAaQWPhbLuE1KDbyeg
False,False,True,0.0,0.0,1.0,UCJibHQKGbAb3PT6aCctYg2w
False,False,False,0.0,0.0,0.0,UCLig1yYc9U13Al5f6S7wWoA
False,False,True,0.0,0.0,0.02,UCC4SQSLUUm0X3lSwu-hwk-A
False,False,False,0.0,0.0,0.0,UCwyU7wNCjTmcrRWws7ZTlXw
True,False,False,0.0,0.02,0.0,UCOSGEokQQcdAVFuL_Aq8dlg
False,False,False,0.0,0.0,0.0,UCPUNvTffSqMgyIazbIaVKOQ
True,False,True,0.0,0.02,0.24,UCTZnWCGgt1dLylZxMeVo4CA
True,True,False,0.06,0.02,0.0,UCaDBRJTQhIg_QhCkW7SxWGQ
False,True,False,0.14,0.0,0.0,UC-FHrtUlDpXIyqCl94Q6uog
False,False,False,0.0,0.0,0.0,UCaEPAlUgIgvusw5T7QyEM0Q
False,False,True,0.0,0.0,0.4,UCcE10s4MFy4eed7q7QkonZg
False,False,False,0.0,0.0,0.0,UCBU37sXLVv5seAPE_9ZfgsA
False,False,False,0.0,0.0,0.0,UCQEnQfezywrAwkHWX_Uo_Qg
False,False,False,0.0,0.0,0.0,UCZOEor0Y2c-18AV7EqDoOkg
False,False,True,0.0,0.0,0.86,UCzH67QrZKbov_ELYKBZnAdA
False,False,False,0.0,0.0,0.0,UCeiBi8gptAwNoIHrZ3OUUbw
False,False,True,0.0,0.0,0.02,UCS0pvfQZhy8qYG7Bhg51h7Q
False,False,True,0.0,0.0,0.42,UCG72WbiCvdB6JKU-3YRP8Kg
False,False,False,0.0,0.0,0.0,UCShPX44-EC3HtvKohu3Ws4A
False,False,True,0.0,0.0,0.14,UCk5qgv6fQKVkMxpISsRmWow
False,False,False,0.0,0.0,0.0,UCY_xWQNgM5HEPLKDhmmmHqQ
False,False,True,0.0,0.0,0.02,UCzBGtBze1AIcDmRwD2ZjiAA
False,False,False,0.0,0.0,0.0,UC_HBvd4H4_oW9m_q_JjCzhQ
False,False,False,0.0,0.0,0.0,UCGkQCAeRjyP9BpNwVFMaJaw
False,False,False,0.0,0.0,0.0,UCtlOBrA93cytbIp0YzX_0YA
True,False,False,0.0,0.04,0.0,UCWE_TyjBJPbGql1Diwmqg1Q
False,False,False,0.0,0.0,0.0,UCUeVWYwyI8GVoho-Tipllzw
False,True,False,0.02,0.0,0.0,UCRWbqpy_JUhatPTOmk0M9Kg
False,False,True,0.0,0.0,0.64,UC3lQ5SwucuzBeVWnpo3-3gg
False,False,False,0.0,0.0,0.0,UCpO4dk13_6xE63mn7SI-7Mg
False,False,False,0.0,0.0,0.0,UCKhx-2_0pL1j4YEweGJd2Mg
True,True,False,0.02,0.08,0.0,UCNJs-O1u-aXj8VAr6r5D8PQ
False,False,False,0.0,0.0,0.0,UCBU8GKSd4NY0wCdcalbaltw
False,False,False,0.0,0.0,0.0,UClScq1svg6Cs4ZFkeU7-5yA
False,False,False,0.0,0.0,0.0,UC9uOjSGkbDaqbNNhNOPFAtA
False,False,False,0.0,0.0,0.0,UC553KkME4lzTWOGz979DoeQ
False,True,True,0.02,0.0,0.06,UC6pO3f62NvLeUsd-wKe4GDQ
False,False,True,0.0,0.0,0.02,UC-lTjNx7oP91DydDbgFJTlw
True,True,False,0.66,0.02,0.0,UC9_p50tH3WmMslWRWKnM7dQ
True,True,True,0.02,0.02,0.02,UCanHN-_uEShbl2NUK1YqCfg
False,False,True,0.0,0.0,0.02,UC_TYFButglZuuDbD-0Q_IzQ
False,True,False,0.02,0.0,0.0,UCc4JGh0O0_AO0Asj6MAS0-w
True,False,False,0.0,0.4,0.0,UCiWPU83VmOXjQ6xY0gIrhIQ
False,False,False,0.0,0.0,0.0,UCxr2K3fwOJhRUZLqYU6wMIQ
False,False,False,0.0,0.0,0.0,UCnahyZstPHvdLazW_Bbfh3w
False,True,True,0.02,0.0,0.52,UCj1Jtb8xLUzFAm8J-Q1e1MQ
False,False,False,0.0,0.0,0.0,UCHi0PjvDEqIHNt_5Hytj4tw
False,False,False,0.0,0.0,0.0,UCfvHjObRh4HBFsf5MfO9P3g
True,False,True,0.0,0.02,0.06,UC2PA-AKmVpU6NKCGtZq_rKQ
False,False,False,0.0,0.0,0.0,UCWaZJ2Mu5zjfhZoEEMxs1MQ
False,False,False,0.0,0.0,0.0,UCKik8uG08NYJStvTW7ZgUAQ
True,True,False,0.04,0.04,0.0,UCipWvtVIayk3ycJaIT9HiVQ
False,False,False,0.0,0.0,0.0,UC0NjSG_gbGRuc2XxkgIb-yw
True,False,False,0.0,0.02,0.0,UCS0ogbqfZPZBzvhtSqBFBgw
False,False,False,0.0,0.0,0.0,UCnQpW-puF4ISXVeytvf6NXA
False,False,False,0.0,0.0,0.0,UCs8DNFOxYen3kuj87aWKG9g
False,False,False,0.0,0.0,0.0,UCS3hvZecMIYIWvLIoCl0fHg
False,False,False,0.0,0.0,0.0,UC1heIBjD_Xi0muE7TMCHcBw
False,False,False,0.0,0.0,0.0,UCPEwoZthpr3YZzrvlowpqgw
False,False,False,0.0,0.0,0.0,UCFETBNtL5hZ9o2tXk18NTnQ
False,False,False,0.0,0.0,0.0,UCz44GGk3KtI0ARqKTGErhxQ
False,False,False,0.0,0.0,0.0,UCWYIpaBygXPNEz_MsUpBKrA
False,False,False,0.0,0.0,0.0,UCsRKWmjvUL7x0WX0SGBB_lg
False,True,False,0.02,0.0,0.0,UCIYNVOcW3UX8VNap36o6bNA
False,False,False,0.0,0.0,0.0,UCAnwdc2bOq6PZi6TKSkRgPQ
False,False,False,0.0,0.0,0.0,UC6P2KliQNaLvHMRvGs3bqJg
True,True,False,0.06,0.06,0.0,UCbQ_WJsfwZvrSYHv6ywzyOA
True,False,False,0.0,0.02,0.0,UC6HyOAJif6Vp8qtkGaoFPqg
True,True,True,0.02,0.44,0.44,UCwJOLhqkBHVnT5wA1mkOzdg
False,False,False,0.0,0.0,0.0,UC0x7BynaZB91oDBp8UT7sXw
True,True,False,0.12,0.14,0.0,UCWHbjxsagMAzetWQ4TcoBOw
False,False,False,0.0,0.0,0.0,UCwjiBFz7LuxYvmIRw5kChFA
False,False,False,0.0,0.0,0.0,UC3pV6eELigzhTjzBUPmT6_A
False,False,False,0.0,0.0,0.0,UCK-VqZSMAUhgkMnZADVBGaA
False,False,False,0.0,0.0,0.0,UCv9svesKXOQRHSTvesFW_9Q
True,True,False,0.1,0.02,0.0,UClMJgjg2z_IrRm6J9KrhcuQ
False,False,False,0.0,0.0,0.0,UCLUvqi_eZ0B9Bh5UOtZi8RQ
False,False,False,0.0,0.0,0.0,UCrdLOfTvb9EKlyRoJTMVNgQ
False,False,False,0.0,0.0,0.0,UCJtvg6ZFwzdFdtcHBqetvwg
False,False,False,0.0,0.0,0.0,UCKMQxO-cZPu9K9hzuDcsNLg
False,False,False,0.0,0.0,0.0,UClmXPfaYhXOYsNn_QUyheWQ
False,False,False,0.0,0.0,0.0,UCfDAM9P2RF_ynz8B_j5enCw
False,False,False,0.0,0.0,0.0,UCGhWe32BiY1UgjwgGe9W4Jw
True,False,False,0.0,0.64,0.0,UC3s0BtrBJpwNDaflRSoiieQ
False,False,False,0.0,0.0,0.0,UCh4kO-4vUw69RK7SFMsjldA
True,True,False,0.02,0.9,0.0,UCyISjICIlDZQhEC-Y0jMViw
True,True,False,0.04,0.02,0.0,UCWhMAeDzqqsGA1ShNXcebcA
False,True,False,0.02,0.0,0.0,UCpmS75Phtit_NMJXoyTSZvw
True,True,True,0.08,0.04,1.0,UCSL59tiGKyXrQCDFU4YCglg
False,False,False,0.0,0.0,0.0,UCGxokRiJdemUQuwPQKi5Llg
False,False,False,0.0,0.0,0.0,UC5lvNBwPlYDB-9-uQoY2jIg
False,False,False,0.0,0.0,0.0,UC58iZEkGZi7ETeXizx_03vg
True,True,True,0.14,0.02,0.02,UCUuENVpVuzqpRsXWIDlpQTg
True,False,True,0.0,0.02,0.02,UCbpuO9GiZwURUFjyuas25bQ
False,False,False,0.0,0.0,0.0,UCbxb2fqe9oNgglAoYqsYOtQ
False,False,False,0.0,0.0,0.0,UCxs67i-U2pMU57Kgyt19oDg
False,False,False,0.0,0.0,0.0,UCuvGr2RNqVRD1iFzMDkkb8w
False,False,False,0.0,0.0,0.0,UCJy0RHFC64EC-kqWOfhCb_g
False,False,True,0.0,0.0,0.34,UCfyi9QuDWdapI6ICbjYgxtA
True,True,False,0.02,0.26,0.0,UCFJZQtrh5Ksncayy2FaoNbQ
False,False,False,0.0,0.0,0.0,UCLPkXOYT3HaLKqYEjhq18FQ
False,False,False,0.0,0.0,0.0,UCfRUa1Z5gTknsMMaKLthZIg
False,False,False,0.0,0.0,0.0,UClScdd9Vo2jN64uItr5fu8Q
False,False,False,0.0,0.0,0.0,UCiE86yS_VM7qjiICqRPmwLQ
False,False,False,0.0,0.0,0.0,UCWKzBXU_5jgyXwmlj04H2dg
True,False,False,0.0,0.04,0.0,UCo6nfQNhyy84r7S8DJeJR1g
False,False,False,0.0,0.0,0.0,UCNpUKlxRkDXSn9XuaSCsvtA
False,True,True,0.02,0.0,0.74,UCSfoxYTlCPFfglckBLrjpsA
True,False,False,0.0,0.02,0.0,UCV0DVncZjaudmyfZRrLZXVg
True,False,True,0.0,0.03333333333333333,0.03333333333333333,UCsW0LA-ThH18OCrT9pa2zfQ
False,False,False,0.0,0.0,0.0,UCs_mHlm5_C82W5WCIJaSMbQ
False,False,False,0.0,0.0,0.0,UC7ZWjLGJ20SDZ4DB071Y_ag
False,False,False,0.0,0.0,0.0,UCZjHUT-nOTDoYC_fUFHDpGg
False,False,False,0.0,0.0,0.0,UCq18eeL7D9Vd8DhjMcLh9QQ
False,False,False,0.0,0.0,0.0,UCmONQe9yHyPcETc5xdiZMcA
False,True,False,0.02,0.0,0.0,UCF9-EnEmbqDZGALBOaVpsbQ
False,False,False,0.0,0.0,0.0,UCtg0me6GoRdRSUlUQX1DFOQ
False,False,False,0.0,0.0,0.0,UC79V4m4Tx1PyRfoAnsaAKUQ
False,False,False,0.0,0.0,0.0,UCd8wWXk6fSa8b8WaZbpWgvg
False,False,True,0.0,0.0,0.02,UCo00rI10S3Wpk4hVkL5IDTg
False,False,True,0.0,0.0,0.98,UCUXTxsU23H02fewbRzHXBgQ
True,True,True,0.12,0.02,0.94,UCfdCftyW4vHXtNmrRajds5g
False,False,False,0.0,0.0,0.0,UCd3X-p_3fRLHnu8LCPOMTNg
False,False,False,0.0,0.0,0.0,UC6c1z7bA__85CIWZ_jpCK-Q
False,False,True,0.0,0.0,0.02,UC1NzF95Dk5tXCNdDFmyq9aQ
False,False,False,0.0,0.0,0.0,UC8IVtaHY0jMvwXdukkNgxWQ
False,False,True,0.0,0.0,0.14,UCughIsCoDkmTpwcX47lZQQw
False,False,False,0.0,0.0,0.0,UCGbQJy-531_5vfphay-rChQ
False,False,False,0.0,0.0,0.0,UCPG7VLW5ERyzfvcxglNKLEQ
False,False,False,0.0,0.0,0.0,UCofdFZhAQtZd_PJVyRdmRhg
False,False,False,0.0,0.0,0.0,UC6WCQjfkWnDWvFfw_YDrq5g
False,False,False,0.0,0.0,0.0,UC5cEEpOjY2XVzGylMhjEnoQ
False,False,True,0.0,0.0,1.0,UC-Mn08oyWWvjNELc2J84kkQ
False,False,False,0.0,0.0,0.0,UCjrtpzr0YnqCDiEGJyfXhKA
True,True,True,0.04,0.08,0.96,UCGgdhMFHiKym-z4G7IB4BYw
False,False,False,0.0,0.0,0.0,UCgbJCvxWZBi0viHkPacFlyQ
False,False,False,0.0,0.0,0.0,UCLIpxookymq2RTrDZuqWaCA
True,True,False,0.06,0.02,0.0,UCmsUXhvflu-Rr1MsDUg35dA
False,True,True,0.02,0.0,0.68,UCE4hoGDQruxi8_hUqB6tLVw
False,True,False,0.02,0.0,0.0,UCnr5RCYAFfsk3t2eAZyWhVw
False,False,False,0.0,0.0,0.0,UCow7M2HbwDIg5sGEMmmjI9w
False,False,False,0.0,0.0,0.0,UC6eGs0jNNgPnHI2alYnFElQ
False,False,False,0.0,0.0,0.0,UCSQhwjo8WS5kimas8TaScPg
False,False,False,0.0,0.0,0.0,UCMqZyEJLk6DgVisXk0EmlEg
False,False,True,0.0,0.0,0.02,UCOfq4F9uH8_KX8iKupf3W5w
False,False,False,0.0,0.0,0.0,UCgUbvfnY-8lYksM_GF2Bq5w
False,False,False,0.0,0.0,0.0,UCOWeegwVdxkQ4OdWmE7P_IA
False,False,False,0.0,0.0,0.0,UCnkMTsKYqhHm6l6GQzg4szg
False,False,False,0.0,0.0,0.0,UCThNgv7syE8Xo9YQi5D-8Ng
False,False,False,0.0,0.0,0.0,UCbKAjRFsR7WE04kdMXL5gVA
True,False,False,0.0,0.02,0.0,UC3KpzBeoM8lDvn85m4szzfA
False,False,True,0.0,0.0,0.02,UCRXjYFs47Vk0507O0xJayxA
True,False,True,0.0,0.44,0.36,UCqkQ6Zq_yR6T0_sZgR6gxmw
False,False,False,0.0,0.0,0.0,UCTLP-21xkth7jGbvFPD-xPw
True,False,False,0.0,0.22,0.0,UCLk0vqad8dXss0QGwCHTRxg
False,True,True,0.02,0.0,1.0,UCLhoQllVAKO9VHgEznAW9ew
False,True,False,0.04,0.0,0.0,UCF_8RHjeC-Db9u8hg4JxY-g
False,False,True,0.0,0.0,1.0,UC1kR7RhzWflomNWdraYBH4g
True,False,False,0.0,0.04,0.0,UCx33BVeXro_mSJU-mNrqawg
False,False,True,0.0,0.0,0.14285714285714285,UCKgTlSfczm50pGUDV76AeRA
False,False,False,0.0,0.0,0.0,UCxt8rkKAFCLFA0ujtQEG8aw
False,False,False,0.0,0.0,0.0,UC-ADYx1WHlgh0VK2ENIz_NQ
False,False,False,0.0,0.0,0.0,UCnJUHbpHdKJUbiH78kMO3Mg
False,False,True,0.0,0.0,0.058823529411764705,UCqkZAEP9kXGi6V0hqFfIxJw
False,False,False,0.0,0.0,0.0,UC7i1fl8_4gc4OXyKBxG_ijg
True,False,True,0.0,0.02,1.0,UC9tXyGZiEft9J4ZiI8dHb3Q
False,False,False,0.0,0.0,0.0,UC1h424KQY-jGGQe3inlqfiA
True,False,False,0.0,0.04,0.0,UC6UbiyGEGkF5iuqKRsShCOg
True,False,True,0.0,0.027777777777777776,0.25,UCuPgdqQKpq4T4zeqmTelnFg
False,False,False,0.0,0.0,0.0,UCj05Vj6INlw8_nrWYRbpv5Q
False,False,False,0.0,0.0,0.0,UC31klL7WSgkQyGClLp-iacQ
False,False,False,0.0,0.0,0.0,UCObEtPlqKoe-teUhbqkI9mw
True,True,True,0.02,0.02,0.14,UC7FldPQ7aT7Slikg7tZc30g
False,False,False,0.0,0.0,0.0,UCJlMDXKM993Jsw96Zzp1AyA
False,False,False,0.0,0.0,0.0,UCaN1rig0bL7SUod2WN0P8XA
False,False,False,0.0,0.0,0.0,UC3S9wd6dR4bIzX1XImEfWAQ
False,True,False,0.02,0.0,0.0,UCXFrfAn9e_o3hFIB6Rm1-qg
False,False,False,0.0,0.0,0.0,UCMmUBZhENepTAmPvUqA0C8Q
True,True,True,0.06,0.06,0.1,UCjQhd1APsd5NQhiVZV7GYzg
False,False,False,0.0,0.0,0.0,UCBP4B896svWOcWdRp8UjH2Q
False,True,True,0.02,0.0,0.04,UCjE_77z4vqO3AJLkwYUfq-Q
False,False,False,0.0,0.0,0.0,UCTJgqXgKvH3ar1H1EJVC7uw
True,True,True,0.36,0.06,0.02,UCU_mC__7H8NBJzX8ubMGY4Q
False,False,False,0.0,0.0,0.0,UC94XlnLwRY7AP1GhbfbAcYQ
False,True,True,0.02,0.0,1.0,UCaxar6TBM-94_ezoS00fLkA
True,True,False,0.1,0.5,0.0,UCrJ6nAyzf6TXQHZegblxfmg
False,False,False,0.0,0.0,0.0,UC-Pb3WgC4LfJtR48OD0Rg3A
True,True,False,0.1,0.08,0.0,UC1QbgAuzMDsWn7eCtImRB7Q
True,True,True,0.04,0.66,0.48,UCivi_f1nniBzEOfKhRoN12Q
False,False,False,0.0,0.0,0.0,UC2FZdX_GE-eY9KClcobPkPA
False,False,False,0.0,0.0,0.0,UC_uPAFZghRvM1W89Rt-opZw
False,False,False,0.0,0.0,0.0,UC9IEkprr46ScglWU79HF5qQ
False,False,True,0.0,0.0,0.14,UCo5K4hzIXcf2qhFAQpwUdxg
False,False,False,0.0,0.0,0.0,UCwF1euMcnj1jwHWzMIYBhpg
False,False,False,0.0,0.0,0.0,UCBS7ypf4ccm6e_bu35EiAAA
True,True,False,0.02,0.06,0.0,UCe_G_99iB3Gv9t9FM3YUziQ
False,False,True,0.0,0.0,0.78,UCXlGyfMXCzeaXUc4WDeRP6A
False,True,False,0.02,0.0,0.0,UCmBLIcqOLWwrrAJ-jaCttqw
True,True,False,0.04,0.56,0.0,UCXrEE1TyCslZgsH1Pql51-Q
False,False,False,0.0,0.0,0.0,UCkIyd8U4VewelIxE9oACVXQ
False,False,False,0.0,0.0,0.0,UCKAWWwKEM1W7z1CXgPai2iw
False,False,False,0.0,0.0,0.0,UCnsrLHbVsUiCuWiQ8pAmWUQ
False,False,False,0.0,0.0,0.0,UCWPAn3-rrqJIep3uq4oBFxw
True,True,False,0.02127659574468085,0.0425531914893617,0.0,UCFMOW7zjCVT7k3va5bHSYqg
True,False,True,0.0,0.56,0.56,UC_2r2qjt4bQNKzY_vwfK-fA
False,False,False,0.0,0.0,0.0,UC4is3hauMsG6eCd5wJqVhlA
False,False,True,0.0,0.0,0.98,UCWkvUWeJiP2laYO1bDjkoqA
False,False,True,0.0,0.0,0.6,UCjidxaqM2swsqmi-dgTLJPA
False,False,False,0.0,0.0,0.0,UCDom90xOqP4avehFjSJO6NA
True,True,True,0.04,0.86,0.84,UC7PY0etqxH1bbyon_9pzp_g
False,False,False,0.0,0.0,0.0,UCQGNygz_tRt1dgss8-Wya7g
False,False,False,0.0,0.0,0.0,UC75d1FNP1qR0lCY1usRKQEw
False,True,True,0.02,0.0,0.02,UCfWKtQSrBE7Z_FNyXaASmBg
False,False,False,0.0,0.0,0.0,UCmSSq5573Ru9asXsXykgqTw
False,False,False,0.0,0.0,0.0,UC6HTivrM8BpATpg1nDgh5kA
True,False,True,0.0,0.24,0.7,UCkmv4t-EtkaBTrlUy6CKNIQ
False,False,False,0.0,0.0,0.0,UCCGBp_apz8IqPHjGwVdTsBQ
False,False,False,0.0,0.0,0.0,UCqjKmwtJgE4XO2jyqogBgDw
False,False,True,0.0,0.0,0.7,UCoYrgNfVXrvzZSM9eVTZVmg
False,False,False,0.0,0.0,0.0,UCnaOzPCUym-vNapCjV2p9Pg
False,False,False,0.0,0.0,0.0,UCm_dtqI5E0aAEy8eRhhHDXg
False,False,False,0.0,0.0,0.0,UCM8IMKZouEMCcHercXG1xHQ
False,False,True,0.0,0.0,0.4,UCiwAmykXY76MaQQY59ni9hg
True,False,False,0.0,0.04,0.0,UCo8wl3bJjAZGcP-XbaKJlbA
False,False,False,0.0,0.0,0.0,UCInXezQxpWgrd7uPKeA6gPQ
False,False,False,0.0,0.0,0.0,UC76-MbgwqcqAW2lxil-Crxw
False,False,False,0.0,0.0,0.0,UCXRKmlNpEmbskaJDMxaSMMg
True,False,True,0.0,0.54,0.26,UC3fg6pL63upkXCc0T203wVg
False,False,False,0.0,0.0,0.0,UC4IAZ3dowcXyvVYBx4hucSQ
False,False,False,0.0,0.0,0.0,UC2CQx0rPH_h3IqWGCAbQzQQ
False,False,False,0.0,0.0,0.0,UC2rdCWnU8fmFxdgeYXkbbIw
False,False,True,0.0,0.0,0.04,UCo7a6riBFJ3tkeHjvkXPn1g
False,False,False,0.0,0.0,0.0,UCZ8RTD-1DWXzY3hXD0IrOKQ
True,False,False,0.0,0.14,0.0,UC5ZLcTmaK7OSfsnw8oHJbNA
False,False,False,0.0,0.0,0.0,UCJ1DXJuVkrvdeCCJ87Bci3g
True,False,False,0.0,0.02,0.0,UCK2-BDVp6_Y8eGM02yM0b6A
False,True,False,0.06,0.0,0.0,UCN2XePorRokPB9TEgRZpddg
False,False,False,0.0,0.0,0.0,UCVmLwU_g4sVaesezfa1jMrw
True,True,True,0.14,0.02,0.8,UCr6J0vvnk8lVRjxXj_HTLQw
False,False,False,0.0,0.0,0.0,UCDpVslWqciNY8Z8ZYtCj0bg
False,True,False,0.06,0.0,0.0,UCUOJBde9-K1CKiOzwO8hQIg
False,False,False,0.0,0.0,0.0,UCnk3JQzK3UTyk3deZ49FAdg
False,True,False,0.058823529411764705,0.0,0.0,UCS-_skzzo-MCacCkyms8FLg
False,False,False,0.0,0.0,0.0,UCdl_gZZR6BtKi45eHFGAduw
False,False,False,0.0,0.0,0.0,UCqEQp8OWk2p2fWBZjyscZUA
False,False,False,0.0,0.0,0.0,UCayBk2oaTaiUw1Z4r_VKuAg
False,False,False,0.0,0.0,0.0,UC8juAMAjKpaft2TIa8Hu08A
True,True,False,0.52,0.78,0.0,UC2mWyJtnPm1VQ7x-DkrdhCA
True,False,True,0.0,0.02,0.96,UCp8OOssjSjGZRVYK6zWbNLg
True,True,False,0.02,0.02,0.0,UCopSNd4mhMkOHt7UfSeoH1Q
False,False,False,0.0,0.0,0.0,UCbKW7smxCcAvvatHJFLlIhw
False,False,False,0.0,0.0,0.0,UCqBC6uic33zwGcQvGuFzOmQ
False,False,False,0.0,0.0,0.0,UCu1aSs2qmjySrt_HkEmblvQ
True,True,False,0.06,0.02,0.0,UCwzVdbRmLsYASNVwYShwyCw
False,False,False,0.0,0.0,0.0,UCcBJoRL_QYkPlJaMhAUahvA
False,False,False,0.0,0.0,0.0,UCedvOgsKFzcK3hA5taf3KoQ
False,False,True,0.0,0.0,0.86,UCkegEsZItEPQNItECCZA_pw
False,False,False,0.0,0.0,0.0,UCWHojUvKOvV1xwCANqSsnUg
False,False,False,0.0,0.0,0.0,UCg3mZbVW7PwlfMZAVKxY6Bg
False,True,False,0.1,0.0,0.0,UCmPgDOHAAM4lmNlU4CcuMYw
True,True,True,0.02,0.26,0.46,UCbbQalJ4OaC0oQ0AqRaOJ9g
False,False,False,0.0,0.0,0.0,UCNLsn5mS8_uJbhZE6GvbYpw
True,True,True,0.04,0.98,0.98,UCI3t3ddiv350EgU_Q7EOP9w
False,False,False,0.0,0.0,0.0,UChLIV-JpHdusMTU45L09R-w
True,True,True,0.04,0.04,0.22,UC477Kvszl9JivqOxN1dFgPQ
False,False,False,0.0,0.0,0.0,UC8YXgKU-20gdyLm74Nf3ynw
True,True,False,0.06,0.16,0.0,UCYIgiXwJck_Pb5Nj-wIrsqg
False,False,False,0.0,0.0,0.0,UCydShVfAub9TSmL1N4BTlGQ
True,True,False,0.08,0.1,0.0,UCR1aFO8kPS2WgdOfvU0zpag
False,False,False,0.0,0.0,0.0,UCRIKHml7q9UV92gido0H8mg
True,True,False,0.12,0.28,0.0,UCK_Jl1TAsI2dvH_ewDJnDuA
False,False,False,0.0,0.0,0.0,UCrfydnoIUQWOaepdB0conYQ
True,True,True,0.04,0.28,0.22,UCH_RhBu7gVUDictmhfL6DTg
False,True,False,0.04,0.0,0.0,UCfyjgxm0KCCruFKFhxFn7-w
True,True,True,0.04,0.06,0.98,UCa7xWePhgtgYNgyXSK63I4Q
False,False,False,0.0,0.0,0.0,UCqBho4rDGlST_PY5I2Bh9yQ
False,True,True,0.1,0.0,0.48,UCQne7qUlo887f3ryu5nMqaA
False,True,True,0.02,0.0,0.02,UC-cEp9h_rzRJKZa7_Jr59JQ
False,False,False,0.0,0.0,0.0,UCObxiqutmqd6DKK5jsLfmdw
True,True,True,0.06,0.76,0.74,UC8wXC0ZCfGt3HaVLy_fdTQw
False,False,False,0.0,0.0,0.0,UC9gx9GubfPD0gK8D32INA2w
False,False,False,0.0,0.0,0.0,UC-4G49konaVc4Zyw9SNGc4w
True,True,True,0.06,0.14,0.02,UC1zACndCursf-RTGr9YvQmQ
True,True,False,0.02,0.32,0.0,UCtdGCLYnMETjajCjcjshRpg
